,code,number,price,city
1358,O,77939,"AED2,400",duabi_new
1359,O,77959,"AED2,400",duabi_new
1360,O,82242,"AED2,400",duabi_new
1361,O,83353,"AED2,400",duabi_new
1362,O,84434,"AED2,400",duabi_new
1363,O,88343,"AED2,400",duabi_new
1364,O,88373,"AED2,400",duabi_new
1365,O,88494,"AED2,400",duabi_new
1366,O,88535,"AED2,400",duabi_new
1367,O,88656,"AED2,400",duabi_new
1368,O,88737,"AED2,400",duabi_new
1369,O,88747,"AED2,400",duabi_new
1370,O,88757,"AED2,400",duabi_new
1371,O,93343,"AED2,400",duabi_new
1372,O,94424,"AED2,400",duabi_new
1373,O,99353,"AED2,400",duabi_new
1374,O,99373,"AED2,400",duabi_new
1375,O,99535,"AED2,400",duabi_new
1376,O,99565,"AED2,400",duabi_new
1377,O,99626,"AED2,400",duabi_new
1378,O,99646,"AED2,400",duabi_new
1379,O,99737,"AED2,400",duabi_new
1380,O,99757,"AED2,400",duabi_new
1381,O,99858,"AED2,400",duabi_new
1382,P,22373,"AED2,400",duabi_new
1383,P,22383,"AED2,400",duabi_new
1384,P,22454,"AED2,400",duabi_new
1385,P,22464,"AED2,400",duabi_new
1386,P,22737,"AED2,400",duabi_new
1387,P,22757,"AED2,400",duabi_new
1388,P,22787,"AED2,400",duabi_new
1389,P,23373,"AED2,400",duabi_new
1390,P,23383,"AED2,400",duabi_new
1391,P,23393,"AED2,400",duabi_new
1392,P,24277,"AED2,400",duabi_new
1393,P,25233,"AED2,400",duabi_new
1394,P,25244,"AED2,400",duabi_new
1395,P,26656,"AED2,400",duabi_new
1396,P,26696,"AED2,400",duabi_new
1397,P,27233,"AED2,400",duabi_new
1398,P,27244,"AED2,400",duabi_new
1399,P,27747,"AED2,400",duabi_new
1400,P,27787,"AED2,400",duabi_new
1401,P,28233,"AED2,400",duabi_new
1402,P,28255,"AED2,400",duabi_new
1403,P,28277,"AED2,400",duabi_new
1404,P,28878,"AED2,400",duabi_new
1405,P,28898,"AED2,400",duabi_new
1406,P,29244,"AED2,400",duabi_new
1407,P,32252,"AED2,400",duabi_new
1408,P,32272,"AED2,400",duabi_new
1409,P,32282,"AED2,400",duabi_new
1410,P,33757,"AED2,400",duabi_new
1411,P,33787,"AED2,400",duabi_new
1412,P,33828,"AED2,400",duabi_new
1413,P,33848,"AED2,400",duabi_new
1414,P,33878,"AED2,400",duabi_new
1415,P,33959,"AED2,400",duabi_new
1416,P,34464,"AED2,400",duabi_new
1417,P,34484,"AED2,400",duabi_new
1418,P,34494,"AED2,400",duabi_new
1419,P,35377,"AED2,400",duabi_new
1420,P,35525,"AED2,400",duabi_new
1421,P,35565,"AED2,400",duabi_new
1422,P,36322,"AED2,400",duabi_new
1423,P,36676,"AED2,400",duabi_new
1424,P,37322,"AED2,400",duabi_new
1425,P,37399,"AED2,400",duabi_new
1426,P,37767,"AED2,400",duabi_new
1427,P,37797,"AED2,400",duabi_new
1428,P,38322,"AED2,400",duabi_new
1429,P,38355,"AED2,400",duabi_new
1430,P,38878,"AED2,400",duabi_new
1431,P,39322,"AED2,400",duabi_new
1432,P,39366,"AED2,400",duabi_new
1433,P,39377,"AED2,400",duabi_new
1434,P,39929,"AED2,400",duabi_new
1435,P,39949,"AED2,400",duabi_new
1436,P,42455,"AED2,400",duabi_new
1437,P,42477,"AED2,400",duabi_new
1438,P,42488,"AED2,400",duabi_new
1439,P,43363,"AED2,400",duabi_new
1440,P,43373,"AED2,400",duabi_new
1441,P,43383,"AED2,400",duabi_new
1442,P,43393,"AED2,400",duabi_new
1443,P,43488,"AED2,400",duabi_new
1444,P,44292,"AED2,400",duabi_new
1445,P,44363,"AED2,400",duabi_new
1446,P,44383,"AED2,400",duabi_new
1447,P,44393,"AED2,400",duabi_new
1448,P,44525,"AED2,400",duabi_new
1449,P,44575,"AED2,400",duabi_new
1450,P,44626,"AED2,400",duabi_new
1451,P,44676,"AED2,400",duabi_new
1452,P,44686,"AED2,400",duabi_new
1453,P,44696,"AED2,400",duabi_new
1454,P,44727,"AED2,400",duabi_new
1455,P,44737,"AED2,400",duabi_new
1456,P,44797,"AED2,400",duabi_new
1457,P,44868,"AED2,400",duabi_new
1458,P,44929,"AED2,400",duabi_new
1459,P,44939,"AED2,400",duabi_new
1460,P,44979,"AED2,400",duabi_new
1461,P,45422,"AED2,400",duabi_new
1462,P,45477,"AED2,400",duabi_new
1463,P,45499,"AED2,400",duabi_new
1464,P,45595,"AED2,400",duabi_new
1465,P,46422,"AED2,400",duabi_new
1466,P,46433,"AED2,400",duabi_new
1467,P,46676,"AED2,400",duabi_new
1468,P,47422,"AED2,400",duabi_new
1469,P,47433,"AED2,400",duabi_new
1470,P,47455,"AED2,400",duabi_new
1471,P,47499,"AED2,400",duabi_new
1472,P,47737,"AED2,400",duabi_new
1473,P,47767,"AED2,400",duabi_new
1474,P,47787,"AED2,400",duabi_new
1475,P,48477,"AED2,400",duabi_new
1476,P,48878,"AED2,400",duabi_new
1477,P,48898,"AED2,400",duabi_new
1478,P,49969,"AED2,400",duabi_new
1479,P,52232,"AED2,400",duabi_new
1480,P,53323,"AED2,400",duabi_new
1481,P,54522,"AED2,400",duabi_new
1482,P,54577,"AED2,400",duabi_new
1483,P,55262,"AED2,400",duabi_new
1484,P,55272,"AED2,400",duabi_new
1485,P,55282,"AED2,400",duabi_new
1486,P,55363,"AED2,400",duabi_new
1487,P,55383,"AED2,400",duabi_new
1488,P,55424,"AED2,400",duabi_new
1489,P,55484,"AED2,400",duabi_new
1490,P,55626,"AED2,400",duabi_new
1491,P,55696,"AED2,400",duabi_new
1492,P,55727,"AED2,400",duabi_new
1493,P,55787,"AED2,400",duabi_new
1494,P,55838,"AED2,400",duabi_new
1495,P,55949,"AED2,400",duabi_new
1496,P,56599,"AED2,400",duabi_new
1497,P,57544,"AED2,400",duabi_new
1498,P,57787,"AED2,400",duabi_new
1499,P,58544,"AED2,400",duabi_new
1500,P,58878,"AED2,400",duabi_new
1501,P,58898,"AED2,400",duabi_new
1502,P,62232,"AED2,400",duabi_new
1503,P,62633,"AED2,400",duabi_new
1504,P,62688,"AED2,400",duabi_new
1505,P,63644,"AED2,400",duabi_new
1506,P,63655,"AED2,400",duabi_new
1507,P,66343,"AED2,400",duabi_new
1508,P,66424,"AED2,400",duabi_new
1509,P,66434,"AED2,400",duabi_new
1510,P,66525,"AED2,400",duabi_new
1511,P,66848,"AED2,400",duabi_new
1512,P,66979,"AED2,400",duabi_new
1513,P,67622,"AED2,400",duabi_new
1514,P,67737,"AED2,400",duabi_new
1515,P,67747,"AED2,400",duabi_new
1516,P,68622,"AED2,400",duabi_new
1517,P,72282,"AED2,400",duabi_new
1518,P,72733,"AED2,400",duabi_new
1519,P,72788,"AED2,400",duabi_new
1520,P,73323,"AED2,400",duabi_new
1521,P,73343,"AED2,400",duabi_new
1522,P,73363,"AED2,400",duabi_new
1523,P,73383,"AED2,400",duabi_new
1524,P,73766,"AED2,400",duabi_new
1525,P,73788,"AED2,400",duabi_new
1526,P,74766,"AED2,400",duabi_new
1527,P,75733,"AED2,400",duabi_new
1528,P,76626,"AED2,400",duabi_new
1529,P,76636,"AED2,400",duabi_new
1530,P,76646,"AED2,400",duabi_new
1531,P,76744,"AED2,400",duabi_new
1532,P,77323,"AED2,400",duabi_new
1533,P,77343,"AED2,400",duabi_new
1534,P,77353,"AED2,400",duabi_new
1535,P,77363,"AED2,400",duabi_new
1536,P,77434,"AED2,400",duabi_new
1537,P,77484,"AED2,400",duabi_new
1538,P,77545,"AED2,400",duabi_new
1539,P,77626,"AED2,400",duabi_new
1540,P,77636,"AED2,400",duabi_new
1541,P,77828,"AED2,400",duabi_new
1542,P,77848,"AED2,400",duabi_new
1543,P,77929,"AED2,400",duabi_new
1544,P,77949,"AED2,400",duabi_new
1545,P,78722,"AED2,400",duabi_new
1546,P,78828,"AED2,400",duabi_new
1547,P,78858,"AED2,400",duabi_new
1548,P,82232,"AED2,400",duabi_new
1549,P,82292,"AED2,400",duabi_new
1550,P,82877,"AED2,400",duabi_new
1551,P,82899,"AED2,400",duabi_new
1552,P,83844,"AED2,400",duabi_new
1553,P,83877,"AED2,400",duabi_new
1554,P,84877,"AED2,400",duabi_new
1555,P,84899,"AED2,400",duabi_new
1556,P,86833,"AED2,400",duabi_new
1557,P,86844,"AED2,400",duabi_new
1558,P,87737,"AED2,400",duabi_new
1559,P,87747,"AED2,400",duabi_new
1560,P,87833,"AED2,400",duabi_new
1561,P,88272,"AED2,400",duabi_new
1562,P,88363,"AED2,400",duabi_new
1563,P,88454,"AED2,400",duabi_new
1564,P,88494,"AED2,400",duabi_new
1565,P,88545,"AED2,400",duabi_new
1566,P,88737,"AED2,400",duabi_new
1567,P,88747,"AED2,400",duabi_new
1568,P,88949,"AED2,400",duabi_new
1569,P,88959,"AED2,400",duabi_new
1570,P,89833,"AED2,400",duabi_new
1571,P,89929,"AED2,400",duabi_new
1572,P,89949,"AED2,400",duabi_new
1573,P,92232,"AED2,400",duabi_new
1574,P,92282,"AED2,400",duabi_new
1575,P,92955,"AED2,400",duabi_new
1576,P,92966,"AED2,400",duabi_new
1577,P,92988,"AED2,400",duabi_new
1578,P,93323,"AED2,400",duabi_new
1579,P,93343,"AED2,400",duabi_new
1580,P,93966,"AED2,400",duabi_new
1581,P,93977,"AED2,400",duabi_new
1582,P,94933,"AED2,400",duabi_new
1583,P,95944,"AED2,400",duabi_new
1584,P,96636,"AED2,400",duabi_new
1585,P,96922,"AED2,400",duabi_new
1586,P,97727,"AED2,400",duabi_new
1587,P,98848,"AED2,400",duabi_new
1588,P,99343,"AED2,400",duabi_new
1589,P,99424,"AED2,400",duabi_new
1590,P,99434,"AED2,400",duabi_new
1591,P,99454,"AED2,400",duabi_new
1592,P,99545,"AED2,400",duabi_new
1593,P,99575,"AED2,400",duabi_new
1594,P,99838,"AED2,400",duabi_new
1595,Q,22363,"AED2,400",duabi_new
1596,Q,22454,"AED2,400",duabi_new
1597,Q,22464,"AED2,400",duabi_new
1598,Q,22494,"AED2,400",duabi_new
1599,Q,22545,"AED2,400",duabi_new
1600,Q,22575,"AED2,400",duabi_new
1601,Q,22858,"AED2,400",duabi_new
1602,Q,22878,"AED2,400",duabi_new
1603,Q,22969,"AED2,400",duabi_new
1604,Q,22979,"AED2,400",duabi_new
1605,Q,23373,"AED2,400",duabi_new
1606,Q,32262,"AED2,400",duabi_new
1607,Q,32282,"AED2,400",duabi_new
1608,Q,33262,"AED2,400",duabi_new
1609,Q,33292,"AED2,400",duabi_new
1610,Q,33525,"AED2,400",duabi_new
1611,Q,33585,"AED2,400",duabi_new
1612,Q,33626,"AED2,400",duabi_new
1613,Q,33646,"AED2,400",duabi_new
1614,Q,33686,"AED2,400",duabi_new
1615,Q,33747,"AED2,400",duabi_new
1616,Q,33767,"AED2,400",duabi_new
1617,Q,33797,"AED2,400",duabi_new
1618,Q,33848,"AED2,400",duabi_new
1619,Q,33878,"AED2,400",duabi_new
1620,Q,33929,"AED2,400",duabi_new
1621,Q,33979,"AED2,400",duabi_new
1622,Q,34464,"AED2,400",duabi_new
1623,Q,38848,"AED2,400",duabi_new
1624,Q,43383,"AED2,400",duabi_new
1625,Q,43393,"AED2,400",duabi_new
1626,Q,44252,"AED2,400",duabi_new
1627,Q,44262,"AED2,400",duabi_new
1628,Q,44272,"AED2,400",duabi_new
1629,Q,44282,"AED2,400",duabi_new
1630,Q,44292,"AED2,400",duabi_new
1631,Q,44363,"AED2,400",duabi_new
1632,Q,44383,"AED2,400",duabi_new
1633,Q,44393,"AED2,400",duabi_new
1634,Q,44575,"AED2,400",duabi_new
1635,Q,44585,"AED2,400",duabi_new
1636,Q,44636,"AED2,400",duabi_new
1637,Q,44676,"AED2,400",duabi_new
1638,Q,44737,"AED2,400",duabi_new
1639,Q,44767,"AED2,400",duabi_new
1640,Q,44787,"AED2,400",duabi_new
1641,Q,44828,"AED2,400",duabi_new
1642,Q,44838,"AED2,400",duabi_new
1643,Q,44858,"AED2,400",duabi_new
1644,Q,44878,"AED2,400",duabi_new
1645,Q,44898,"AED2,400",duabi_new
1646,Q,44939,"AED2,400",duabi_new
1647,Q,44979,"AED2,400",duabi_new
1648,Q,44989,"AED2,400",duabi_new
1649,Q,45585,"AED2,400",duabi_new
1650,Q,46636,"AED2,400",duabi_new
1651,Q,53393,"AED2,400",duabi_new
1652,Q,55232,"AED2,400",duabi_new
1653,Q,55242,"AED2,400",duabi_new
1654,Q,55282,"AED2,400",duabi_new
1655,Q,55363,"AED2,400",duabi_new
1656,Q,55373,"AED2,400",duabi_new
1657,Q,55383,"AED2,400",duabi_new
1658,Q,55393,"AED2,400",duabi_new
1659,Q,55424,"AED2,400",duabi_new
1660,Q,55474,"AED2,400",duabi_new
1661,Q,55484,"AED2,400",duabi_new
1662,Q,55636,"AED2,400",duabi_new
1663,Q,55939,"AED2,400",duabi_new
1664,Q,55949,"AED2,400",duabi_new
1665,Q,58838,"AED2,400",duabi_new
1666,Q,59939,"AED2,400",duabi_new
1667,Q,62282,"AED2,400",duabi_new
1668,Q,64474,"AED2,400",duabi_new
1669,Q,66272,"AED2,400",duabi_new
1670,Q,66353,"AED2,400",duabi_new
1671,Q,66383,"AED2,400",duabi_new
1672,Q,66424,"AED2,400",duabi_new
1673,Q,66494,"AED2,400",duabi_new
1674,Q,66585,"AED2,400",duabi_new
1675,Q,66797,"AED2,400",duabi_new
1676,Q,66828,"AED2,400",duabi_new
1677,Q,66858,"AED2,400",duabi_new
1678,Q,66979,"AED2,400",duabi_new
1679,Q,72232,"AED2,400",duabi_new
1680,Q,72262,"AED2,400",duabi_new
1681,Q,72282,"AED2,400",duabi_new
1682,Q,73353,"AED2,400",duabi_new
1683,Q,74424,"AED2,400",duabi_new
1684,Q,74434,"AED2,400",duabi_new
1685,Q,74494,"AED2,400",duabi_new
1686,Q,77232,"AED2,400",duabi_new
1687,Q,77343,"AED2,400",duabi_new
1688,Q,77383,"AED2,400",duabi_new
1689,Q,77393,"AED2,400",duabi_new
1690,Q,77434,"AED2,400",duabi_new
1691,Q,77464,"AED2,400",duabi_new
1692,Q,77525,"AED2,400",duabi_new
1693,Q,77626,"AED2,400",duabi_new
1694,Q,77838,"AED2,400",duabi_new
1695,Q,79939,"AED2,400",duabi_new
1696,Q,79949,"AED2,400",duabi_new
1697,Q,82262,"AED2,400",duabi_new
1698,Q,84424,"AED2,400",duabi_new
1699,Q,84464,"AED2,400",duabi_new
1700,Q,84494,"AED2,400",duabi_new
1701,Q,86646,"AED2,400",duabi_new
1702,Q,87727,"AED2,400",duabi_new
1703,Q,88252,"AED2,400",duabi_new
1704,Q,88292,"AED2,400",duabi_new
1705,Q,88393,"AED2,400",duabi_new
1706,Q,88454,"AED2,400",duabi_new
1707,Q,88464,"AED2,400",duabi_new
1708,Q,88494,"AED2,400",duabi_new
1709,Q,88525,"AED2,400",duabi_new
1710,Q,88535,"AED2,400",duabi_new
1711,Q,88565,"AED2,400",duabi_new
1712,Q,88737,"AED2,400",duabi_new
1713,Q,88949,"AED2,400",duabi_new
1714,Q,92272,"AED2,400",duabi_new
1715,Q,94424,"AED2,400",duabi_new
1716,Q,94434,"AED2,400",duabi_new
1717,Q,94464,"AED2,400",duabi_new
1718,Q,94474,"AED2,400",duabi_new
1719,Q,95525,"AED2,400",duabi_new
1720,Q,99242,"AED2,400",duabi_new
1721,Q,99252,"AED2,400",duabi_new
1722,Q,99272,"AED2,400",duabi_new
1723,Q,99363,"AED2,400",duabi_new
1724,Q,99424,"AED2,400",duabi_new
1725,Q,99454,"AED2,400",duabi_new
1726,Q,99464,"AED2,400",duabi_new
1727,Q,99575,"AED2,400",duabi_new
1728,Q,99727,"AED2,400",duabi_new
1729,Q,99737,"AED2,400",duabi_new
1730,Q,99757,"AED2,400",duabi_new
1731,T,22373,"AED2,400",duabi_new
1732,T,22383,"AED2,400",duabi_new
1733,T,22474,"AED2,400",duabi_new
1734,T,22494,"AED2,400",duabi_new
1735,T,22535,"AED2,400",duabi_new
1736,T,22565,"AED2,400",duabi_new
1737,T,22646,"AED2,400",duabi_new
1738,T,22696,"AED2,400",duabi_new
1739,T,22737,"AED2,400",duabi_new
1740,T,22757,"AED2,400",duabi_new
1741,T,22767,"AED2,400",duabi_new
1742,T,22787,"AED2,400",duabi_new
1743,T,22797,"AED2,400",duabi_new
1744,T,22848,"AED2,400",duabi_new
1745,T,22979,"AED2,400",duabi_new
1746,T,23393,"AED2,400",duabi_new
1747,T,33272,"AED2,400",duabi_new
1748,T,33474,"AED2,400",duabi_new
1749,T,33686,"AED2,400",duabi_new
1750,T,33696,"AED2,400",duabi_new
1751,T,33767,"AED2,400",duabi_new
1752,T,33787,"AED2,400",duabi_new
1753,T,33797,"AED2,400",duabi_new
1754,T,33878,"AED2,400",duabi_new
1755,T,33959,"AED2,400",duabi_new
1756,T,34494,"AED2,400",duabi_new
1757,T,44252,"AED2,400",duabi_new
1758,T,44262,"AED2,400",duabi_new
1759,T,44272,"AED2,400",duabi_new
1760,T,44363,"AED2,400",duabi_new
1761,T,44373,"AED2,400",duabi_new
1762,T,44383,"AED2,400",duabi_new
1763,T,44595,"AED2,400",duabi_new
1764,T,44626,"AED2,400",duabi_new
1765,T,44636,"AED2,400",duabi_new
1766,T,44676,"AED2,400",duabi_new
1767,T,44696,"AED2,400",duabi_new
1768,T,44727,"AED2,400",duabi_new
1769,T,44737,"AED2,400",duabi_new
1770,T,44767,"AED2,400",duabi_new
1771,T,44787,"AED2,400",duabi_new
1772,T,44858,"AED2,400",duabi_new
1773,T,44868,"AED2,400",duabi_new
1774,T,44929,"AED2,400",duabi_new
1775,T,44959,"AED2,400",duabi_new
1776,T,44969,"AED2,400",duabi_new
1777,T,52282,"AED2,400",duabi_new
1778,T,55232,"AED2,400",duabi_new
1779,T,55292,"AED2,400",duabi_new
1780,T,55323,"AED2,400",duabi_new
1781,T,55373,"AED2,400",duabi_new
1782,T,55383,"AED2,400",duabi_new
1783,T,55424,"AED2,400",duabi_new
1784,T,55484,"AED2,400",duabi_new
1785,T,55636,"AED2,400",duabi_new
1786,T,55727,"AED2,400",duabi_new
1787,T,55747,"AED2,400",duabi_new
1788,T,55787,"AED2,400",duabi_new
1789,T,55838,"AED2,400",duabi_new
1790,T,55848,"AED2,400",duabi_new
1791,T,55929,"AED2,400",duabi_new
1792,T,55939,"AED2,400",duabi_new
1793,T,57747,"AED2,400",duabi_new
1794,T,66232,"AED2,400",duabi_new
1795,T,66272,"AED2,400",duabi_new
1796,T,66373,"AED2,400",duabi_new
1797,T,66383,"AED2,400",duabi_new
1798,T,66393,"AED2,400",duabi_new
1799,T,73353,"AED2,400",duabi_new
1800,T,75585,"AED2,400",duabi_new
1801,T,77232,"AED2,400",duabi_new
1802,T,77252,"AED2,400",duabi_new
1803,T,77262,"AED2,400",duabi_new
1804,T,77343,"AED2,400",duabi_new
1805,T,77393,"AED2,400",duabi_new
1806,T,77434,"AED2,400",duabi_new
1807,T,77525,"AED2,400",duabi_new
1808,T,77535,"AED2,400",duabi_new
1809,T,77646,"AED2,400",duabi_new
1810,T,77929,"AED2,400",duabi_new
1811,T,82292,"AED2,400",duabi_new
1812,T,84464,"AED2,400",duabi_new
1813,T,84474,"AED2,400",duabi_new
1814,T,88262,"AED2,400",duabi_new
1815,T,88343,"AED2,400",duabi_new
1816,T,88646,"AED2,400",duabi_new
1817,T,88747,"AED2,400",duabi_new
1818,T,94424,"AED2,400",duabi_new
1819,T,94454,"AED2,400",duabi_new
1820,T,94484,"AED2,400",duabi_new
1821,T,99242,"AED2,400",duabi_new
1822,T,99262,"AED2,400",duabi_new
1823,T,99353,"AED2,400",duabi_new
1824,T,99373,"AED2,400",duabi_new
1825,T,99424,"AED2,400",duabi_new
1826,T,99434,"AED2,400",duabi_new
1827,T,99454,"AED2,400",duabi_new
1828,T,99484,"AED2,400",duabi_new
1829,T,99575,"AED2,400",duabi_new
1830,T,99626,"AED2,400",duabi_new
1831,T,99858,"AED2,400",duabi_new
1832,U,22363,"AED2,400",duabi_new
1833,U,22373,"AED2,400",duabi_new
1834,U,22393,"AED2,400",duabi_new
1835,U,23353,"AED2,400",duabi_new
1836,U,23373,"AED2,400",duabi_new
1837,U,23383,"AED2,400",duabi_new
1838,U,23393,"AED2,400",duabi_new
1839,U,24484,"AED2,400",duabi_new
1840,U,26233,"AED2,400",duabi_new
1841,U,26676,"AED2,400",duabi_new
1842,U,29277,"AED2,400",duabi_new
1843,U,32252,"AED2,400",duabi_new
1844,U,32262,"AED2,400",duabi_new
1845,U,32282,"AED2,400",duabi_new
1846,U,32377,"AED2,400",duabi_new
1847,U,32388,"AED2,400",duabi_new
1848,U,32399,"AED2,400",duabi_new
1849,U,33252,"AED2,400",duabi_new
1850,U,33262,"AED2,400",duabi_new
1851,U,33272,"AED2,400",duabi_new
1852,U,33292,"AED2,400",duabi_new
1853,U,33474,"AED2,400",duabi_new
1854,U,33484,"AED2,400",duabi_new
1855,U,33525,"AED2,400",duabi_new
1856,U,33969,"AED2,400",duabi_new
1857,U,35322,"AED2,400",duabi_new
1858,U,35565,"AED2,400",duabi_new
1859,U,37797,"AED2,400",duabi_new
1860,U,43373,"AED2,400",duabi_new
1861,U,44262,"AED2,400",duabi_new
1862,U,44787,"AED2,400",duabi_new
1863,U,44989,"AED2,400",duabi_new
1864,U,55474,"AED2,400",duabi_new
1865,U,55636,"AED2,400",duabi_new
1866,U,55696,"AED2,400",duabi_new
1867,U,62633,"AED2,400",duabi_new
1868,U,62677,"AED2,400",duabi_new
1869,U,62699,"AED2,400",duabi_new
1870,U,63622,"AED2,400",duabi_new
1871,U,63677,"AED2,400",duabi_new
1872,U,66929,"AED2,400",duabi_new
1873,U,66949,"AED2,400",duabi_new
1874,U,66979,"AED2,400",duabi_new
1875,U,69644,"AED2,400",duabi_new
1876,U,69949,"AED2,400",duabi_new
1877,U,72232,"AED2,400",duabi_new
1878,U,72282,"AED2,400",duabi_new
1879,U,72788,"AED2,400",duabi_new
1880,U,73323,"AED2,400",duabi_new
1881,U,74788,"AED2,400",duabi_new
1882,U,75535,"AED2,400",duabi_new
1883,U,77282,"AED2,400",duabi_new
1884,U,77383,"AED2,400",duabi_new
1885,U,77393,"AED2,400",duabi_new
1886,U,77434,"AED2,400",duabi_new
1887,U,77454,"AED2,400",duabi_new
1888,U,77494,"AED2,400",duabi_new
1889,U,77585,"AED2,400",duabi_new
1890,U,77828,"AED2,400",duabi_new
1891,U,78744,"AED2,400",duabi_new
1892,U,78828,"AED2,400",duabi_new
1893,U,79969,"AED2,400",duabi_new
1894,U,82899,"AED2,400",duabi_new
1895,U,83373,"AED2,400",duabi_new
1896,U,83822,"AED2,400",duabi_new
1897,U,83877,"AED2,400",duabi_new
1898,U,84454,"AED2,400",duabi_new
1899,U,84494,"AED2,400",duabi_new
1900,U,84866,"AED2,400",duabi_new
1901,U,84877,"AED2,400",duabi_new
1902,U,85899,"AED2,400",duabi_new
1903,U,87737,"AED2,400",duabi_new
1904,U,87757,"AED2,400",duabi_new
1905,U,87844,"AED2,400",duabi_new
1906,U,88373,"AED2,400",duabi_new
1907,U,88575,"AED2,400",duabi_new
1908,U,88626,"AED2,400",duabi_new
1909,U,88747,"AED2,400",duabi_new
1910,U,88929,"AED2,400",duabi_new
1911,U,92242,"AED2,400",duabi_new
1912,U,92282,"AED2,400",duabi_new
1913,U,93373,"AED2,400",duabi_new
1914,U,93944,"AED2,400",duabi_new
1915,U,96626,"AED2,400",duabi_new
1916,U,96933,"AED2,400",duabi_new
1917,U,96977,"AED2,400",duabi_new
1918,U,97737,"AED2,400",duabi_new
1919,U,97747,"AED2,400",duabi_new
1920,U,98828,"AED2,400",duabi_new
1921,U,99232,"AED2,400",duabi_new
1922,U,99373,"AED2,400",duabi_new
1923,U,99585,"AED2,400",duabi_new
1924,U,99646,"AED2,400",duabi_new
1925,X,31351,"AED2,400",duabi_new
1926,X,31353,"AED2,400",duabi_new
1927,X,31361,"AED2,400",duabi_new
1928,X,31363,"AED2,400",duabi_new
1929,X,31373,"AED2,400",duabi_new
1930,X,31533,"AED2,400",duabi_new
1931,X,31633,"AED2,400",duabi_new
1932,X,31733,"AED2,400",duabi_new
1933,X,31833,"AED2,400",duabi_new
1934,X,31933,"AED2,400",duabi_new
1935,X,32433,"AED2,400",duabi_new
1936,X,32522,"AED2,400",duabi_new
1937,X,32622,"AED2,400",duabi_new
1938,X,32722,"AED2,400",duabi_new
1939,X,32822,"AED2,400",duabi_new
1940,X,32922,"AED2,400",duabi_new
1941,X,33135,"AED2,400",duabi_new
1942,X,33137,"AED2,400",duabi_new
1943,X,33139,"AED2,400",duabi_new
1944,X,33153,"AED2,400",duabi_new
1945,X,33163,"AED2,400",duabi_new
1946,X,33173,"AED2,400",duabi_new
1947,X,33183,"AED2,400",duabi_new
1948,X,33193,"AED2,400",duabi_new
1949,X,33235,"AED2,400",duabi_new
1950,X,33236,"AED2,400",duabi_new
1951,X,33237,"AED2,400",duabi_new
1952,X,33238,"AED2,400",duabi_new
1953,X,33239,"AED2,400",duabi_new
1954,X,33436,"AED2,400",duabi_new
1955,X,33437,"AED2,400",duabi_new
1956,X,33438,"AED2,400",duabi_new
1957,X,33439,"AED2,400",duabi_new
1958,X,33513,"AED2,400",duabi_new
1959,X,33531,"AED2,400",duabi_new
1960,X,33532,"AED2,400",duabi_new
1961,X,33536,"AED2,400",duabi_new
1962,X,33613,"AED2,400",duabi_new
1963,X,33631,"AED2,400",duabi_new
1964,X,33632,"AED2,400",duabi_new
1965,X,33634,"AED2,400",duabi_new
1966,X,33637,"AED2,400",duabi_new
1967,X,33713,"AED2,400",duabi_new
1968,X,33731,"AED2,400",duabi_new
1969,X,33732,"AED2,400",duabi_new
1970,X,33734,"AED2,400",duabi_new
1971,X,33735,"AED2,400",duabi_new
1972,X,33738,"AED2,400",duabi_new
1973,X,33803,"AED2,400",duabi_new
1974,X,33813,"AED2,400",duabi_new
1975,X,33831,"AED2,400",duabi_new
1976,X,33834,"AED2,400",duabi_new
1977,X,33913,"AED2,400",duabi_new
1978,X,33931,"AED2,400",duabi_new
1979,X,33932,"AED2,400",duabi_new
1980,X,33934,"AED2,400",duabi_new
1981,X,34233,"AED2,400",duabi_new
1982,X,34244,"AED2,400",duabi_new
1983,X,34644,"AED2,400",duabi_new
1984,X,34744,"AED2,400",duabi_new
1985,X,34844,"AED2,400",duabi_new
1986,X,34944,"AED2,400",duabi_new
1987,X,35131,"AED2,400",duabi_new
1988,X,35255,"AED2,400",duabi_new
1989,X,35305,"AED2,400",duabi_new
1990,X,35313,"AED2,400",duabi_new
1991,X,35343,"AED2,400",duabi_new
1992,X,35433,"AED2,400",duabi_new
1993,X,35455,"AED2,400",duabi_new
1994,X,35655,"AED2,400",duabi_new
1995,X,35755,"AED2,400",duabi_new
1996,X,35855,"AED2,400",duabi_new
1997,X,35955,"AED2,400",duabi_new
1998,X,36131,"AED2,400",duabi_new
1999,X,36133,"AED2,400",duabi_new
2000,X,36266,"AED2,400",duabi_new
2001,X,36313,"AED2,400",duabi_new
2002,X,36566,"AED2,400",duabi_new
2003,X,36613,"AED2,400",duabi_new
2004,X,36766,"AED2,400",duabi_new
2005,X,36866,"AED2,400",duabi_new
2006,X,37131,"AED2,400",duabi_new
2007,X,37133,"AED2,400",duabi_new
2008,X,37277,"AED2,400",duabi_new
2009,X,37307,"AED2,400",duabi_new
2010,X,37313,"AED2,400",duabi_new
2011,X,37477,"AED2,400",duabi_new
2012,X,37577,"AED2,400",duabi_new
2013,X,37677,"AED2,400",duabi_new
2014,X,37713,"AED2,400",duabi_new
2015,X,37877,"AED2,400",duabi_new
2016,X,37977,"AED2,400",duabi_new
